"site","day","pfpr_2_10","cases_0_5","cases_5_100","n_0_5","n_5_100","itn_use","n_smc"
"B",731,0.7,3,2,10655,38953,0,0
"B",732,0.7,1,3,10662,38946,0,0
"B",733,0.7,3,2,10661,38947,0,0
"B",734,0.69,2,5,10655,38953,0,0
"B",735,0.69,3,2,10651,38957,0,0
"B",736,0.69,1,1,10658,38950,0,0
"B",737,0.68,2,1,10655,38953,0,0
"B",738,0.68,3,1,10654,38954,0,0
"B",739,0.68,1,1,10652,38956,0,0
"B",740,0.67,1,1,10654,38954,0,0
"B",741,0.67,0,0,10657,38951,0,0
"B",742,0.66,1,1,10658,38950,0,0
"B",743,0.66,1,0,10658,38950,0,0
"B",744,0.66,0,0,10658,38950,0,0
"B",745,0.65,2,2,10656,38952,0,0
"B",746,0.65,0,1,10655,38953,0,0
"B",747,0.65,1,0,10651,38957,0,0
"B",748,0.64,0,0,10649,38959,0,0
"B",749,0.64,0,0,10646,38962,0,0
"B",750,0.64,2,0,10647,38962,0,0
"B",751,0.63,0,0,10642,38967,0,0
"B",752,0.63,1,0,10645,38964,0,0
"B",753,0.63,0,0,10642,38967,0,0
"B",754,0.63,0,0,10640,38969,0,0
"B",755,0.63,0,0,10640,38969,0,0
"B",756,0.62,0,0,10643,38966,0,0
"B",757,0.61,0,0,10641,38968,0,0
"B",758,0.61,0,0,10644,38965,0,0
"B",759,0.61,1,0,10650,38959,0,0
"B",760,0.6,0,0,10650,38958,0,0
"B",761,0.6,0,0,10640,38969,0,0
"B",762,0.6,1,0,10636,38973,0,0
"B",763,0.6,0,0,10635,38974,0,0
"B",764,0.59,0,0,10632,38977,0,0
"B",765,0.59,0,0,10630,38979,0,0
"B",766,0.59,0,0,10632,38977,0,0
"B",767,0.58,0,0,10632,38977,0,0
"B",768,0.58,3,1,10633,38976,0,0
"B",769,0.58,2,0,10631,38978,0,0
"B",770,0.58,2,1,10631,38978,0,0
"B",771,0.58,6,2,10630,38979,0,0
"B",772,0.57,3,0,10626,38984,0,0
"B",773,0.57,2,2,10632,38978,0,0
"B",774,0.57,4,0,10627,38983,0,0
"B",775,0.57,3,1,10629,38981,0,0
"B",776,0.56,6,1,10629,38981,0,0
"B",777,0.56,13,1,10632,38978,0,0
"B",778,0.56,5,4,10629,38981,0,0
"B",779,0.56,5,8,10628,38982,0,0
"B",780,0.56,7,5,10631,38979,0,0
"B",781,0.55,10,6,10628,38982,0,0
"B",782,0.55,7,7,10625,38985,0,0
"B",783,0.55,9,9,10625,38985,0,0
"B",784,0.55,11,4,10624,38986,0,0
"B",785,0.55,19,8,10629,38981,0,0
"B",786,0.54,12,6,10626,38984,0,0
"B",787,0.54,7,6,10624,38986,0,0
"B",788,0.54,19,3,10622,38988,0,0
"B",789,0.54,12,8,10627,38983,0,0
"B",790,0.54,16,7,10630,38980,0,0
"B",791,0.54,14,12,10629,38981,0,0
"B",792,0.54,18,5,10631,38979,0,0
"B",793,0.53,12,11,10631,38979,0,0
"B",794,0.53,14,7,10627,38983,0,0
"B",795,0.53,14,10,10630,38980,0,0
"B",796,0.53,13,12,10630,38980,0,0
"B",797,0.53,15,6,10628,38981,0,0
"B",798,0.53,15,9,10628,38981,0,0
"B",799,0.53,16,9,10630,38979,0,0
"B",800,0.53,17,9,10635,38974,0,0
"B",801,0.53,22,9,10633,38976,0,0
"B",802,0.53,16,8,10630,38979,0,0
"B",803,0.52,17,9,10630,38979,0,0
"B",804,0.52,10,8,10629,38980,0,0
"B",805,0.52,22,12,10625,38984,0,0
"B",806,0.52,15,7,10622,38987,0,0
"B",807,0.52,19,9,10624,38985,0,0
"B",808,0.52,13,4,10620,38989,0,0
"B",809,0.52,11,6,10618,38991,0,0
"B",810,0.52,4,6,10621,38988,0,0
"B",811,0.52,12,6,10625,38984,0,0
"B",812,0.51,10,3,10624,38985,0,0
"B",813,0.51,18,5,10628,38982,0,0
"B",814,0.51,11,7,10625,38985,0,0
"B",815,0.51,12,9,10626,38984,0,0
"B",816,0.51,9,6,10630,38980,0,0
"B",817,0.51,8,2,10632,38978,0,0
"B",818,0.5,4,9,10632,38977,0,0
"B",819,0.5,4,2,10635,38974,0,0
"B",820,0.5,2,4,10640,38969,0,0
"B",821,0.5,7,3,10649,38960,0,0
"B",822,0.5,8,3,10653,38956,0,0
"B",823,0.5,1,6,10657,38952,0,0
"B",824,0.49,4,7,10655,38954,0,0
"B",825,0.49,2,1,10652,38957,0,0
"B",826,0.49,6,1,10653,38956,0,0
"B",827,0.49,4,2,10650,38959,0,0
"B",828,0.48,5,1,10650,38959,0,0
"B",829,0.48,8,1,10649,38960,0,0
"B",830,0.48,4,3,10644,38965,0,0
"B",831,0.48,4,3,10647,38962,0,0
"B",832,0.48,4,0,10652,38957,0,0
"B",833,0.47,3,1,10648,38961,0,0
"B",834,0.48,0,1,10649,38960,0,0
"B",835,0.47,3,2,10650,38959,0,0
"B",836,0.47,5,2,10647,38962,0,0
"B",837,0.47,1,0,10644,38965,0,0
"B",838,0.47,2,2,10649,38960,0,0
"B",839,0.46,2,0,10648,38961,0,0
"B",840,0.46,0,1,10646,38963,0,0
"B",841,0.46,0,0,10643,38965,0,0
"B",842,0.46,2,0,10646,38962,0,0
"B",843,0.46,0,0,10647,38961,0,0
"B",844,0.45,0,0,10650,38958,0,0
"B",845,0.45,0,0,10654,38954,0,0
"B",846,0.45,2,0,10649,38959,0,0
"B",847,0.45,0,0,10656,38952,0,0
"B",848,0.45,1,1,10652,38956,0,0
"B",849,0.44,0,0,10646,38962,0,0
"B",850,0.44,0,0,10637,38972,0,0
"B",851,0.44,0,0,10642,38967,0,0
"B",852,0.44,0,0,10643,38966,0,0
"B",853,0.44,1,0,10642,38967,0,0
"B",854,0.43,0,0,10645,38964,0,0
"B",855,0.43,1,0,10648,38961,0,0
"B",856,0.43,0,0,10651,38957,0,0
"B",857,0.43,1,0,10652,38956,0,0
"B",858,0.43,1,0,10653,38955,0,0
"B",859,0.42,0,0,10654,38954,0,0
"B",860,0.42,0,0,10654,38954,0,0
"B",861,0.42,1,0,10657,38951,0,0
"B",862,0.42,0,0,10657,38951,0,0
"B",863,0.42,1,0,10658,38950,0,0
"B",864,0.41,0,0,10653,38955,0,0
"B",865,0.41,0,1,10651,38957,0,0
"B",866,0.41,0,1,10648,38960,0,0
"B",867,0.41,1,0,10647,38961,0,0
"B",868,0.41,3,0,10645,38963,0,0
"B",869,0.4,1,0,10642,38966,0,0
"B",870,0.4,1,0,10636,38972,0,0
"B",871,0.4,2,0,10634,38974,0,0
"B",872,0.4,3,0,10634,38974,0,0
"B",873,0.39,1,1,10628,38980,0,0
"B",874,0.39,2,3,10630,38978,0,0
"B",875,0.39,3,2,10638,38970,0,0
"B",876,0.39,4,2,10646,38962,0,0
"B",877,0.39,7,2,10642,38966,0,0
"B",878,0.39,5,4,10644,38964,0,0
"B",879,0.39,6,4,10645,38963,0,0
"B",880,0.38,3,5,10646,38963,0,0
"B",881,0.38,9,4,10645,38964,0,0
"B",882,0.38,9,2,10641,38968,0,0
"B",883,0.38,12,3,10637,38972,0,0
"B",884,0.38,4,5,10631,38978,0,0
"B",885,0.38,6,6,10629,38980,0,0
"B",886,0.38,14,5,10628,38981,0,0
"B",887,0.38,6,10,10627,38982,0,0
"B",888,0.38,11,12,10630,38979,0,0
"B",889,0.38,8,5,10629,38980,0,0
"B",890,0.38,16,8,10629,38980,0,0
"B",891,0.38,15,11,10630,38979,0,0
"B",892,0.38,19,8,10628,38981,0,0
"B",893,0.38,13,10,10629,38979,0,0
"B",894,0.38,18,13,10631,38976,0,0
"B",895,0.38,20,8,10627,38980,0,0
"B",896,0.38,24,16,10627,38979,0,0
"B",897,0.38,13,9,10631,38975,0,0
"B",898,0.38,15,9,10633,38973,0,0
"B",899,0.38,28,11,10638,38968,0,0
"B",900,0.38,21,17,10636,38970,0,0
"B",901,0.38,15,15,10639,38967,0,0
"B",902,0.38,27,13,10641,38965,0,0
"B",903,0.38,20,19,10640,38966,0,0
"B",904,0.39,22,11,10640,38965,0,0
"B",905,0.39,26,17,10642,38963,0,0
"B",906,0.39,22,12,10646,38960,0,0
"B",907,0.39,31,12,10647,38959,0,0
"B",908,0.39,26,9,10650,38956,0,0
"B",909,0.39,35,16,10648,38958,0,0
"B",910,0.4,25,19,10653,38953,0,0
"B",911,0.4,30,25,10657,38949,0,0
"B",912,0.4,21,16,10651,38955,0,0
"B",913,0.4,36,19,10650,38956,0,0
"B",914,0.4,32,22,10653,38953,0,0
"B",915,0.41,45,19,10654,38952,0,0
"B",916,0.41,30,19,10659,38947,0,0
"B",917,0.41,51,21,10661,38945,0,0
"B",918,0.41,43,22,10667,38939,0,0
"B",919,0.42,42,25,10669,38937,0,0
"B",920,0.42,42,23,10666,38940,0,0
"B",921,0.42,44,21,10661,38945,0,0
"B",922,0.43,44,28,10661,38945,0,0
"B",923,0.43,45,30,10662,38944,0,0
"B",924,0.43,51,28,10665,38941,0,0
"B",925,0.43,51,33,10663,38943,0,0
"B",926,0.44,54,28,10669,38938,0,0
"B",927,0.44,61,29,10669,38939,0,0
"B",928,0.44,58,33,10672,38936,0,0
"B",929,0.45,59,33,10669,38938,0,0
"B",930,0.45,66,32,10669,38938,0,0
"B",931,0.45,53,37,10669,38938,0,0
"B",932,0.45,61,37,10663,38944,0,0
"B",933,0.46,75,33,10661,38946,0,0
"B",934,0.46,72,41,10663,38944,0,0
"B",935,0.47,85,34,10658,38949,0,0
"B",936,0.47,69,56,10661,38946,0,0
"B",937,0.47,72,43,10662,38945,0,0
"B",938,0.48,73,44,10662,38945,0,0
"B",939,0.48,76,53,10658,38949,0,0
"B",940,0.49,68,54,10654,38953,0,0
"B",941,0.49,82,56,10655,38952,0,0
"B",942,0.49,84,57,10648,38958,0,0
"B",943,0.5,94,65,10650,38956,0,0
"B",944,0.5,93,55,10646,38960,0,0
"B",945,0.51,86,70,10652,38954,0,0
"B",946,0.51,89,52,10654,38952,0,0
"B",947,0.52,92,76,10658,38948,0,0
"B",948,0.52,110,57,10659,38947,0,0
"B",949,0.52,101,70,10669,38937,0,0
"B",950,0.53,93,67,10668,38938,0,0
"B",951,0.54,98,70,10666,38940,0,0
"B",952,0.54,111,72,10665,38941,0,0
"B",953,0.55,127,74,10661,38945,0,0
"B",954,0.55,124,82,10665,38941,0,0
"B",955,0.56,124,85,10665,38941,0,0
"B",956,0.56,114,102,10666,38940,0,0
"B",957,0.57,124,90,10667,38939,0,0
"B",958,0.58,124,95,10668,38938,0,0
"B",959,0.58,146,84,10673,38933,0,0
"B",960,0.59,159,88,10673,38933,0,0
"B",961,0.59,139,92,10670,38936,0,0
"B",962,0.6,151,91,10668,38938,0,0
"B",963,0.6,138,90,10671,38935,0,0
"B",964,0.61,149,123,10669,38937,0,0
"B",965,0.61,163,123,10666,38940,0,0
"B",966,0.62,139,106,10665,38941,0,0
"B",967,0.62,166,107,10663,38943,0,0
"B",968,0.63,156,111,10662,38944,0,0
"B",969,0.63,160,118,10661,38945,0,0
"B",970,0.64,175,106,10661,38945,0,0
"B",971,0.64,155,120,10664,38941,0,0
"B",972,0.65,173,115,10661,38943,0,0
"B",973,0.65,203,116,10665,38940,0,0
"B",974,0.66,175,132,10662,38943,0,0
"B",975,0.66,221,148,10661,38945,0,0
"B",976,0.67,204,134,10665,38941,0,0
"B",977,0.67,201,134,10665,38941,0,0
"B",978,0.68,221,111,10664,38942,0,0
"B",979,0.68,198,153,10664,38942,0,0
"B",980,0.69,204,145,10664,38942,0,0
"B",981,0.69,227,133,10671,38935,0,0
"B",982,0.7,226,148,10677,38929,0,0
"B",983,0.7,207,135,10675,38931,0,0
"B",984,0.7,218,167,10680,38926,0,0
"B",985,0.71,234,148,10672,38934,0,0
"B",986,0.71,217,152,10670,38936,0,0
"B",987,0.72,238,161,10660,38946,0,0
"B",988,0.72,233,160,10654,38952,0,0
"B",989,0.73,235,154,10653,38953,0,0
"B",990,0.73,233,163,10655,38951,0,0
"B",991,0.73,221,174,10652,38954,0,0
"B",992,0.74,190,179,10649,38957,0,0
"B",993,0.74,225,148,10650,38957,0,0
"B",994,0.74,224,169,10649,38958,0,0
"B",995,0.75,250,183,10645,38962,0,0
"B",996,0.75,251,176,10644,38963,0,0
"B",997,0.76,221,179,10646,38960,0,0
"B",998,0.76,240,179,10652,38954,0,0
"B",999,0.76,268,193,10653,38953,0,0
"B",1000,0.76,246,158,10652,38954,0,0
"B",1001,0.76,280,186,10652,38954,0,0
"B",1002,0.77,240,167,10645,38961,0,0
"B",1003,0.77,241,178,10645,38961,0,0
"B",1004,0.77,211,176,10642,38964,0,0
"B",1005,0.78,230,175,10636,38969,0,0
"B",1006,0.78,226,169,10629,38976,0,0
"B",1007,0.78,235,177,10629,38976,0,0
"B",1008,0.78,259,186,10630,38975,0,0
"B",1009,0.78,266,180,10630,38976,0,0
"B",1010,0.79,241,190,10627,38979,0,0
"B",1011,0.79,245,182,10622,38984,0,0
"B",1012,0.79,255,169,10621,38985,0,0
"B",1013,0.79,243,166,10625,38981,0,0
"B",1014,0.8,257,163,10625,38981,0,0
"B",1015,0.8,224,187,10629,38977,0,0
"B",1016,0.8,253,160,10631,38975,0,0
"B",1017,0.79,254,146,10635,38971,0,0
"B",1018,0.8,236,168,10635,38971,0,0
"B",1019,0.8,218,174,10637,38969,0,0
"B",1020,0.8,236,149,10638,38968,0,0
"B",1021,0.8,245,187,10636,38970,0,0
"B",1022,0.8,242,194,10637,38968,0,0
"B",1023,0.81,210,166,10640,38965,0,0
"B",1024,0.8,232,154,10642,38964,0,0
"B",1025,0.81,222,156,10646,38960,0,0
"B",1026,0.81,226,153,10649,38957,0,0
"B",1027,0.81,237,169,10651,38955,0,0
"B",1028,0.81,241,157,10652,38954,0,0
"B",1029,0.81,214,158,10652,38954,0,0
"B",1030,0.81,220,172,10658,38948,0,0
"B",1031,0.81,241,147,10662,38944,0,0
"B",1032,0.81,206,162,10660,38945,0,0
"B",1033,0.82,200,137,10658,38947,0,0
"B",1034,0.81,203,151,10662,38943,0,0
"B",1035,0.82,196,142,10659,38946,0,0
"B",1036,0.82,201,141,10662,38942,0,0
"B",1037,0.82,192,142,10673,38931,0,0
"B",1038,0.82,198,152,10672,38932,0,0
"B",1039,0.81,199,152,10669,38935,0,0
"B",1040,0.81,190,124,10667,38937,0,0
"B",1041,0.81,170,109,10668,38936,0,0
"B",1042,0.81,186,122,10674,38930,0,0
"B",1043,0.81,175,106,10667,38937,0,0
"B",1044,0.81,174,110,10668,38936,0,0
"B",1045,0.81,168,106,10669,38935,0,0
"B",1046,0.81,159,95,10669,38935,0,0
"B",1047,0.81,147,105,10670,38934,0,0
"B",1048,0.81,159,108,10674,38930,0,0
"B",1049,0.81,138,108,10675,38929,0,0
"B",1050,0.81,111,114,10668,38936,0,0
"B",1051,0.81,169,89,10669,38936,0,0
"B",1052,0.81,136,93,10665,38940,0,0
"B",1053,0.81,131,95,10665,38940,0,0
"B",1054,0.81,117,93,10664,38941,0,0
"B",1055,0.8,123,68,10666,38939,0,0
"B",1056,0.8,115,79,10661,38944,0,0
"B",1057,0.81,106,81,10658,38947,0,0
"B",1058,0.8,115,57,10655,38950,0,0
"B",1059,0.8,87,72,10650,38955,0,0
"B",1060,0.8,112,56,10649,38955,0,0
"B",1061,0.8,85,55,10647,38957,0,0
"B",1062,0.79,78,51,10651,38953,0,0
"B",1063,0.8,96,51,10654,38949,0,0
"B",1064,0.79,83,55,10654,38949,0,0
"B",1065,0.79,62,41,10652,38951,0,0
"B",1066,0.79,71,47,10643,38960,0,0
"B",1067,0.79,55,41,10649,38955,0,0
"B",1068,0.79,56,42,10645,38959,0,0
"B",1069,0.78,54,30,10646,38958,0,0
"B",1070,0.78,46,38,10645,38959,0,0
"B",1071,0.78,56,26,10641,38963,0,0
"B",1072,0.78,48,27,10636,38968,0,0
"B",1073,0.77,47,27,10632,38972,0,0
"B",1074,0.77,37,29,10629,38975,0,0
"B",1075,0.77,36,19,10635,38969,0,0
"B",1076,0.77,28,18,10634,38970,0,0
"B",1077,0.77,28,17,10638,38966,0,0
"B",1078,0.76,27,14,10640,38964,0,0
"B",1079,0.76,15,16,10642,38962,0,0
"B",1080,0.76,24,12,10642,38962,0,0
"B",1081,0.75,15,10,10643,38961,0,0
"B",1082,0.75,19,9,10644,38960,0,0
"B",1083,0.75,10,7,10644,38961,0,0
"B",1084,0.74,16,13,10644,38961,0,0
"B",1085,0.74,12,6,10642,38963,0,0
"B",1086,0.74,15,5,10642,38962,0,0
"B",1087,0.74,11,13,10640,38964,0,0
"B",1088,0.73,7,11,10641,38963,0,0
"B",1089,0.73,11,5,10646,38958,0,0
"B",1090,0.73,12,3,10649,38956,0,0
"B",1091,0.72,9,3,10653,38952,0,0
"B",1092,0.72,1,3,10651,38954,0,0
"B",1093,0.71,5,8,10646,38959,0,0
"B",1094,0.71,8,5,10653,38952,0,0
"B",1095,0.71,5,4,10660,38946,0,0
"B",1096,0.7,7,0,10659,38947,0,0
"B",1097,0.7,3,1,10659,38947,0,0
"B",1098,0.7,6,4,10666,38940,0,0
"B",1099,0.69,3,4,10668,38938,0,0
"B",1100,0.69,2,5,10666,38940,0,0
"B",1101,0.69,3,0,10666,38940,0,0
"B",1102,0.68,2,2,10667,38939,0,0
"B",1103,0.68,1,0,10668,38938,0,0
"B",1104,0.68,1,3,10668,38938,0,0
"B",1105,0.67,2,1,10668,38938,0,0
"B",1106,0.67,2,3,10668,38938,0,0
"B",1107,0.67,3,1,10665,38941,0,0
"B",1108,0.66,2,1,10661,38945,0,0
"B",1109,0.66,3,0,10662,38944,0,0
"B",1110,0.66,1,0,10660,38946,0,0
"B",1111,0.66,1,0,10654,38952,0,0
"B",1112,0.65,0,1,10651,38955,0,0
"B",1113,0.65,0,2,10649,38957,0,0
"B",1114,0.65,1,0,10652,38954,0,0
"B",1115,0.64,2,0,10654,38952,0,0
"B",1116,0.64,1,0,10652,38954,0,0
"B",1117,0.64,1,0,10646,38960,0,0
"B",1118,0.63,1,0,10648,38958,0,0
"B",1119,0.63,2,0,10643,38963,0,0
"B",1120,0.63,0,0,10640,38966,0,0
"B",1121,0.62,0,1,10640,38966,0,0
"B",1122,0.62,0,0,10639,38967,0,0
"B",1123,0.62,0,0,10641,38965,0,0
"B",1124,0.61,0,0,10636,38970,0,0
"B",1125,0.61,1,0,10636,38970,0,0
"B",1126,0.61,0,1,10635,38971,0,0
"B",1127,0.61,0,0,10638,38968,0,0
"B",1128,0.6,0,0,10638,38968,0,0
"B",1129,0.6,0,0,10637,38969,0,0
"B",1130,0.6,0,0,10631,38975,0,0
"B",1131,0.6,0,1,10636,38970,0,0
"B",1132,0.59,0,1,10633,38973,0,0
"B",1133,0.59,1,0,10633,38973,0,0
"B",1134,0.58,0,1,10630,38976,0,0
"B",1135,0.58,1,1,10627,38979,0,0
"B",1136,0.58,1,0,10627,38979,0,0
"B",1137,0.58,2,2,10621,38985,0,0
"B",1138,0.58,6,0,10621,38986,0,0
"B",1139,0.57,4,3,10626,38981,0,0
"B",1140,0.57,2,2,10633,38974,0,0
"B",1141,0.57,2,1,10629,38978,0,0
"B",1142,0.57,8,3,10632,38975,0,0
"B",1143,0.56,6,2,10633,38974,0,0
"B",1144,0.56,8,9,10632,38975,0,0
"B",1145,0.56,11,5,10633,38974,0,0
"B",1146,0.56,11,5,10631,38976,0,0
"B",1147,0.56,15,11,10634,38973,0,0
"B",1148,0.56,9,12,10635,38972,0,0
"B",1149,0.55,12,8,10634,38973,0,0
"B",1150,0.55,14,6,10632,38974,0,0
"B",1151,0.55,7,7,10635,38971,0,0
"B",1152,0.55,12,7,10632,38974,0,0
"B",1153,0.55,9,7,10633,38974,0,0
"B",1154,0.55,12,9,10629,38978,0,0
"B",1155,0.54,17,10,10630,38977,0,0
"B",1156,0.54,22,6,10629,38978,0,0
"B",1157,0.54,13,2,10633,38974,0,0
"B",1158,0.54,13,8,10634,38973,0,0
"B",1159,0.54,15,16,10627,38980,0,0
"B",1160,0.54,10,12,10623,38984,0,0
"B",1161,0.53,15,11,10622,38985,0,0
"B",1162,0.54,17,12,10617,38990,0,0
"B",1163,0.53,18,10,10619,38988,0,0
"B",1164,0.53,13,9,10618,38990,0,0
"B",1165,0.53,17,6,10623,38985,0,0
"B",1166,0.53,10,11,10626,38982,0,0
"B",1167,0.53,16,8,10630,38978,0,0
"B",1168,0.53,15,11,10630,38978,0,0
"B",1169,0.53,10,10,10632,38976,0,0
"B",1170,0.53,11,9,10631,38977,0,0
"B",1171,0.52,7,11,10632,38976,0,0
"B",1172,0.52,11,12,10635,38974,0,0
"B",1173,0.52,14,7,10640,38970,0,0
"B",1174,0.52,10,8,10643,38967,0,0
"B",1175,0.52,19,12,10642,38968,0,0
"B",1176,0.52,17,5,10642,38968,0,0
"B",1177,0.51,7,7,10642,38968,0,0
"B",1178,0.52,11,8,10640,38970,0,0
"B",1179,0.51,8,5,10644,38966,0,0
"B",1180,0.51,10,4,10643,38967,0,0
"B",1181,0.51,9,2,10644,38966,0,0
"B",1182,0.51,9,5,10646,38964,0,0
"B",1183,0.51,9,6,10643,38967,0,0
"B",1184,0.51,7,2,10643,38967,0,0
"B",1185,0.5,4,5,10643,38966,0,0
"B",1186,0.5,5,3,10648,38961,0,0
"B",1187,0.5,3,5,10650,38959,0,0
"B",1188,0.5,8,5,10648,38961,0,0
"B",1189,0.5,7,0,10653,38956,0,0
"B",1190,0.49,5,4,10656,38953,0,0
"B",1191,0.49,2,2,10654,38955,0,0
"B",1192,0.49,4,9,10653,38956,0,0
"B",1193,0.49,6,1,10657,38952,0,0
"B",1194,0.49,8,3,10656,38953,0,0
"B",1195,0.48,2,0,10658,38950,0,0
"B",1196,0.48,4,1,10656,38952,0,0
"B",1197,0.48,1,2,10656,38952,0,0
"B",1198,0.48,3,1,10656,38952,0,0
"B",1199,0.48,2,5,10659,38949,0,0
"B",1200,0.48,3,1,10664,38944,0,0
"B",1201,0.47,2,0,10664,38944,0,0
"B",1202,0.47,0,2,10668,38940,0,0
"B",1203,0.47,1,1,10665,38943,0,0
"B",1204,0.47,2,3,10667,38941,0,0
"B",1205,0.46,2,0,10664,38944,0,0
"B",1206,0.46,1,0,10665,38943,0,0
"B",1207,0.46,1,1,10664,38944,0,0
"B",1208,0.46,0,1,10661,38947,0,0
"B",1209,0.45,0,0,10660,38948,0,0
"B",1210,0.45,0,0,10658,38950,0,0
"B",1211,0.45,0,2,10666,38942,0,0
"B",1212,0.45,2,1,10670,38938,0,0
"B",1213,0.45,0,0,10669,38939,0,0
"B",1214,0.44,1,0,10666,38942,0,0
"B",1215,0.44,0,0,10662,38947,0,0
"B",1216,0.44,0,0,10663,38945,0,0
"B",1217,0.44,0,0,10661,38947,0,0
"B",1218,0.43,1,0,10659,38949,0,0
"B",1219,0.43,0,0,10662,38946,0,0
"B",1220,0.43,1,0,10666,38942,0,0
"B",1221,0.43,0,0,10662,38945,0,0
"B",1222,0.43,0,0,10661,38946,0,0
"B",1223,0.42,0,0,10656,38951,0,0
"B",1224,0.42,0,0,10658,38949,0,0
"B",1225,0.42,0,0,10653,38954,0,0
"B",1226,0.42,1,0,10646,38961,0,0
"B",1227,0.42,1,1,10646,38962,0,0
"B",1228,0.41,0,0,10646,38962,0,0
"B",1229,0.41,0,0,10645,38963,0,0
"B",1230,0.41,2,1,10644,38964,0,0
"B",1231,0.41,0,0,10640,38968,0,0
"B",1232,0.41,1,1,10639,38968,0,0
"B",1233,0.41,0,2,10641,38966,0,0
"B",1234,0.41,3,1,10643,38964,0,0
"B",1235,0.4,3,0,10644,38963,0,0
"B",1236,0.4,2,1,10635,38972,0,0
"B",1237,0.4,3,4,10637,38970,0,0
"B",1238,0.4,1,0,10636,38971,0,0
"B",1239,0.4,1,1,10640,38967,0,0
"B",1240,0.4,3,6,10637,38970,0,0
"B",1241,0.39,2,2,10642,38966,0,0
"B",1242,0.39,5,3,10643,38965,0,0
"B",1243,0.39,4,5,10644,38964,0,0
"B",1244,0.39,9,2,10646,38962,0,0
"B",1245,0.39,6,0,10645,38962,0,0
"B",1246,0.39,9,5,10647,38959,0,0
"B",1247,0.39,7,3,10647,38959,0,0
"B",1248,0.38,5,4,10647,38960,0,0
"B",1249,0.38,11,4,10645,38963,0,0
"B",1250,0.38,9,3,10642,38966,0,0
"B",1251,0.38,18,5,10639,38969,0,0
"B",1252,0.38,8,8,10641,38968,0,0
"B",1253,0.38,15,8,10644,38965,0,0
"B",1254,0.38,15,6,10644,38965,0,0
"B",1255,0.38,5,14,10643,38966,0,0
"B",1256,0.38,14,10,10644,38965,0,0
"B",1257,0.38,15,12,10647,38962,0,0
"B",1258,0.38,17,4,10648,38961,0,0
"B",1259,0.38,16,7,10649,38960,0,0
"B",1260,0.38,22,6,10652,38956,0,0
"B",1261,0.38,16,21,10656,38951,0,0
"B",1262,0.38,16,13,10653,38954,0,0
"B",1263,0.38,16,12,10647,38960,0,0
"B",1264,0.38,21,8,10652,38955,0,0
"B",1265,0.38,20,14,10655,38952,0,0
"B",1266,0.39,18,12,10658,38949,0,0
"B",1267,0.39,24,11,10655,38952,0,0
"B",1268,0.39,19,8,10657,38950,0,0
"B",1269,0.39,26,21,10659,38948,0,0
"B",1270,0.39,26,17,10663,38944,0,0
"B",1271,0.39,31,13,10665,38942,0,0
"B",1272,0.39,19,18,10664,38943,0,0
"B",1273,0.39,24,18,10669,38938,0,0
"B",1274,0.39,33,15,10669,38938,0,0
"B",1275,0.4,29,14,10659,38948,0,0
"B",1276,0.4,34,18,10657,38950,0,0
"B",1277,0.4,35,21,10659,38948,0,0
"B",1278,0.4,34,17,10663,38944,0,0
"B",1279,0.4,19,26,10664,38943,0,0
"B",1280,0.4,33,22,10665,38942,0,0
"B",1281,0.41,39,21,10663,38944,0,0
"B",1282,0.41,48,25,10660,38947,0,0
"B",1283,0.41,37,24,10663,38944,0,0
"B",1284,0.41,42,28,10665,38942,0,0
"B",1285,0.42,45,36,10658,38949,0,0
"B",1286,0.42,50,24,10659,38948,0,0
"B",1287,0.42,64,28,10658,38949,0,0
"B",1288,0.42,50,33,10661,38946,0,0
"B",1289,0.43,53,26,10661,38946,0,0
"B",1290,0.43,59,29,10660,38947,0,0
"B",1291,0.44,60,31,10663,38945,0,0
"B",1292,0.44,63,39,10665,38943,0,0
"B",1293,0.44,56,31,10666,38942,0,0
"B",1294,0.45,48,41,10664,38944,0,0
"B",1295,0.45,57,39,10667,38941,0,0
"B",1296,0.46,65,37,10668,38940,0,0
"B",1297,0.46,71,25,10669,38939,0,0
"B",1298,0.46,68,41,10668,38940,0,0
"B",1299,0.46,72,47,10664,38944,0,0
"B",1300,0.47,78,43,10662,38946,0,0
"B",1301,0.47,76,47,10662,38946,0,0
"B",1302,0.48,88,38,10668,38940,0,0
"B",1303,0.48,74,41,10667,38941,0,0
"B",1304,0.49,75,49,10665,38943,0,0
"B",1305,0.49,72,44,10666,38942,0,0
"B",1306,0.49,88,51,10659,38949,0,0
"B",1307,0.5,94,57,10662,38947,0,0
"B",1308,0.51,108,68,10658,38951,0,0
"B",1309,0.51,93,64,10661,38947,0,0
"B",1310,0.51,103,50,10665,38943,0,0
"B",1311,0.52,89,57,10662,38946,0,0
"B",1312,0.52,98,50,10662,38946,0,0
"B",1313,0.53,102,60,10660,38947,0,0
"B",1314,0.53,103,81,10656,38951,0,0
"B",1315,0.54,98,74,10661,38946,0,0
"B",1316,0.55,101,72,10665,38942,0,0
"B",1317,0.55,111,67,10666,38941,0,0
"B",1318,0.55,116,69,10671,38936,0,0
"B",1319,0.56,123,79,10671,38936,0,0
"B",1320,0.56,119,78,10671,38936,0,0
"B",1321,0.57,131,78,10671,38936,0,0
"B",1322,0.57,121,88,10669,38939,0,0
